in	f	label	std_f	std_g	var_p
84	d:/study/dataset/omrimage1\B84261310881015001_Omr01.jpg	0	22.082354201696038	59.25950462912163	-1.0
85	d:/study/dataset/omrimage1\B84261310881015001_Omr01.jpg	0	17.393166985793897	110.76545557882426	-1.0
86	d:/study/dataset/omrimage1\B84261310881015001_Omr01.jpg	0	260.29732950863263	62.5441884606722	-1.0
87	d:/study/dataset/omrimage1\B84261310881015001_Omr01.jpg	1	716.8858649780352	7.253018816853662	2.457268078889701
88	d:/study/dataset/omrimage1\B84261310881015001_Omr01.jpg	1	841.5044523747448	7.3764476238305035	2.66764061358656
89	d:/study/dataset/omrimage1\B84261310881015001_Omr01.jpg	1	765.6133190581919	7.29479436554907	2.7056245434623816
90	d:/study/dataset/omrimage1\B84261310881015001_Omr01.jpg	0	10.74742294692081	13.346129913704175	-1.0
91	d:/study/dataset/omrimage1\B84261310881015001_Omr01.jpg	1	163.13246082555122	23.380176497649124	0.3877551020408162
92	d:/study/dataset/omrimage1\B84261310881015001_Omr01.jpg	1	481.09682808531386	23.41768039542006	0.3877551020408162
93	d:/study/dataset/omrimage1\B84261310881015001_Omr01.jpg	1	792.8783300064079	23.399044983128025	0.3877551020408162
94	d:/study/dataset/omrimage1\B84261310881016002_Omr01.jpg	0	81.10734239996152	202.1248926337927	-1.0
95	d:/study/dataset/omrimage1\B84261310881016002_Omr01.jpg	0	14.664966665959875	68.89846343634152	-1.0
96	d:/study/dataset/omrimage1\B84261310881016002_Omr01.jpg	0	22.136794305782605	107.99021946454225	-1.0
97	d:/study/dataset/omrimage1\B84261310881016002_Omr01.jpg	0	13.691199088303017	165.8830536854202	-1.0
98	d:/study/dataset/omrimage1\B84261310881016002_Omr01.jpg	0	309.0895015151837	34.92059797977844	-1.0
99	d:/study/dataset/omrimage1\B84261310881016002_Omr01.jpg	1	756.3998439402778	7.348668031742873	2.537618699780862
100	d:/study/dataset/omrimage1\B84261310881016002_Omr01.jpg	1	843.8372812057114	7.368323016532857	2.5609934258582907
101	d:/study/dataset/omrimage1\B84261310881016002_Omr01.jpg	1	733.809726512727	7.3943496087124245	2.655953250547845
102	d:/study/dataset/omrimage1\B84261310881016002_Omr01.jpg	0	9.896181081609207	12.886830486973901	-1.0
103	d:/study/dataset/omrimage1\B84261310881016002_Omr01.jpg	1	125.80830964209002	23.36413176347934	0.35204081632653056
104	d:/study/dataset/omrimage1\B84261310881016002_Omr01.jpg	1	438.09142536119106	23.103582194198406	0.26530612244897955
105	d:/study/dataset/omrimage1\B84261310881016002_Omr01.jpg	1	742.9754033445522	23.103582194198406	0.1683673469387755
106	d:/study/dataset/omrimage1\B84261310881017003_Omr01.jpg	0	119.20160378462147	141.1725539897894	-1.0
107	d:/study/dataset/omrimage1\B84261310881017003_Omr01.jpg	0	18.07796938134273	47.48620832511697	-1.0
108	d:/study/dataset/omrimage1\B84261310881017003_Omr01.jpg	0	24.813672058295246	42.20451832605663	-1.0
109	d:/study/dataset/omrimage1\B84261310881017003_Omr01.jpg	0	24.39785494613297	160.3333471933466	-1.0
110	d:/study/dataset/omrimage1\B84261310881017003_Omr01.jpg	0	406.18791957844934	34.62148262023926	-1.0
111	d:/study/dataset/omrimage1\B84261310881017003_Omr01.jpg	1	807.9081427973473	7.098596040162947	2.2454346238130016
112	d:/study/dataset/omrimage1\B84261310881017003_Omr01.jpg	1	836.6241355566077	7.036791552566637	2.2454346238130016
113	d:/study/dataset/omrimage1\B84261310881017003_Omr01.jpg	1	660.7294815148138	7.382364626542391	3.0518626734842953
114	d:/study/dataset/omrimage1\B84261310881017003_Omr01.jpg	0	10.253613997025635	62.5319510167337	-1.0
115	d:/study/dataset/omrimage1\B84261310881017003_Omr01.jpg	0	8.971033594296701	18.467975408866	-1.0
116	d:/study/dataset/omrimage1\B84261310881017003_Omr01.jpg	1	372.9178552644	23.36107437423132	0.22959183673469385
117	d:/study/dataset/omrimage1\B84261310881017003_Omr01.jpg	1	677.7367143616686	23.383231389268715	0.22959183673469385
118	d:/study/dataset/omrimage1\B84261310881017003_Omr01.jpg	1	983.05582992206	23.341738039269433	0.22959183673469385
119	d:/study/dataset/omrimage1\B84261310881018000_Omr01.jpg	0	69.75249286531668	189.63369294510932	-1.0
120	d:/study/dataset/omrimage1\B84261310881018000_Omr01.jpg	0	11.66599193977547	105.44217595030844	-1.0
121	d:/study/dataset/omrimage1\B84261310881018000_Omr01.jpg	0	16.691373254334746	102.27638963388965	-1.0
122	d:/study/dataset/omrimage1\B84261310881018000_Omr01.jpg	0	9.446847767308187	346.9835090541848	-1.0
123	d:/study/dataset/omrimage1\B84261310881018000_Omr01.jpg	0	319.69781891401027	34.78508066035339	-1.0
124	d:/study/dataset/omrimage1\B84261310881018000_Omr01.jpg	1	768.4016677625283	7.262881807854067	2.7319211102994885
125	d:/study/dataset/omrimage1\B84261310881018000_Omr01.jpg	1	842.4624035509648	7.145058619317569	2.7216946676406137
126	d:/study/dataset/omrimage1\B84261310881018000_Omr01.jpg	1	711.2060335850439	7.175561153460838	2.768444119795471
127	d:/study/dataset/omrimage1\B84261310881018000_Omr01.jpg	0	7.755185362065822	41.376321731154405	-1.0
128	d:/study/dataset/omrimage1\B84261310881018000_Omr01.jpg	0	8.202993356086546	14.073842617387475	-1.0
129	d:/study/dataset/omrimage1\B84261310881018000_Omr01.jpg	1	341.8326586120027	23.36107437423132	0.3112244897959183
130	d:/study/dataset/omrimage1\B84261310881018000_Omr01.jpg	1	647.5757347166044	23.36107437423132	0.20408163265306126
131	d:/study/dataset/omrimage1\B84261310881018000_Omr01.jpg	1	953.5253614351325	23.36107437423132	0.24489795918367335
132	d:/study/dataset/omrimage1\B84261310881019001_Omr01.jpg	0	86.947424753462	201.79727175779382	-1.0
133	d:/study/dataset/omrimage1\B84261310881019001_Omr01.jpg	0	15.541716026126355	104.26433939336978	-1.0
134	d:/study/dataset/omrimage1\B84261310881019001_Omr01.jpg	0	19.357419559670717	93.75911066842163	-1.0
135	d:/study/dataset/omrimage1\B84261310881019001_Omr01.jpg	0	11.831332461084067	242.18233980677806	-1.0
136	d:/study/dataset/omrimage1\B84261310881019001_Omr01.jpg	0	282.6636047593503	44.7323837859056	-1.0
137	d:/study/dataset/omrimage1\B84261310881019001_Omr01.jpg	1	736.6103371132752	7.212419286545805	2.1811541271000734
138	d:/study/dataset/omrimage1\B84261310881019001_Omr01.jpg	1	845.0525569188521	7.200052755264889	2.7216946676406137
139	d:/study/dataset/omrimage1\B84261310881019001_Omr01.jpg	1	733.444946102715	7.30989902891977	2.7275383491599707
140	d:/study/dataset/omrimage1\B84261310881019001_Omr01.jpg	0	7.407629512873872	15.948878633892697	-1.0
141	d:/study/dataset/omrimage1\B84261310881019001_Omr01.jpg	1	86.17387796629556	22.88133640230735	0.38775510204081626
142	d:/study/dataset/omrimage1\B84261310881019001_Omr01.jpg	1	405.7470491574769	23.34173803926943	0.37244897959183676
143	d:/study/dataset/omrimage1\B84261310881019001_Omr01.jpg	1	719.0568614337811	23.302360395462088	0.37244897959183676
144	d:/study/dataset/omrimage1\B84261310881022022_Omr01.jpg	0	73.35923518519473	191.1916169056583	-1.0
145	d:/study/dataset/omrimage1\B84261310881022022_Omr01.jpg	0	15.245329403129649	58.337380811963094	-1.0
146	d:/study/dataset/omrimage1\B84261310881022022_Omr01.jpg	0	20.441740460479245	54.97581254877388	-1.0
147	d:/study/dataset/omrimage1\B84261310881022022_Omr01.jpg	0	11.32102389811373	109.3479287827889	-1.0
148	d:/study/dataset/omrimage1\B84261310881022022_Omr01.jpg	1	288.79599568971594	14.30078307975528	3.412710007304602
149	d:/study/dataset/omrimage1\B84261310881022022_Omr01.jpg	1	575.9770997819629	7.349761354284771	2.943754565376187
150	d:/study/dataset/omrimage1\B84261310881022022_Omr01.jpg	1	792.6549152968662	7.361677961614365	2.6822498173849523
151	d:/study/dataset/omrimage1\B84261310881022022_Omr01.jpg	0	8.009749918068604	14.157725733842685	-1.0
152	d:/study/dataset/omrimage1\B84261310881022022_Omr01.jpg	1	174.27467140623162	23.399044983128025	0.20408163265306126
153	d:/study/dataset/omrimage1\B84261310881022022_Omr01.jpg	1	483.4881360423955	23.36107437423132	0.22959183673469385
154	d:/study/dataset/omrimage1\B84261310881022022_Omr01.jpg	1	792.5200830105191	23.34173803926943	0.22959183673469385
155	d:/study/dataset/omrimage1\B84261310881023023_Omr01.jpg	0	95.67585422638336	113.84573804497873	-1.0
156	d:/study/dataset/omrimage1\B84261310881023023_Omr01.jpg	0	17.7134583000061	49.02291396632803	-1.0
157	d:/study/dataset/omrimage1\B84261310881023023_Omr01.jpg	0	21.93578722882282	53.502643597978576	-1.0
158	d:/study/dataset/omrimage1\B84261310881023023_Omr01.jpg	0	23.5327891044732	123.78978162434116	-1.0
159	d:/study/dataset/omrimage1\B84261310881023023_Omr01.jpg	1	401.19126603625654	7.695725736329874	3.1555880204528854
160	d:/study/dataset/omrimage1\B84261310881023023_Omr01.jpg	1	686.5878106586742	7.259159600174356	2.9408327246165085
161	d:/study/dataset/omrimage1\B84261310881023023_Omr01.jpg	1	814.7338414219885	7.104047756142168	2.845872899926954
162	d:/study/dataset/omrimage1\B84261310881023023_Omr01.jpg	0	8.869213254285862	27.729291015944018	-1.0
163	d:/study/dataset/omrimage1\B84261310881023023_Omr01.jpg	0	12.688694771330894	17.622077062593952	-1.0
164	d:/study/dataset/omrimage1\B84261310881023023_Omr01.jpg	1	395.5434826839522	23.61856758344751	0.3724489795918367
165	d:/study/dataset/omrimage1\B84261310881023023_Omr01.jpg	1	693.8277608852214	23.61856758344751	0.20408163265306126
166	d:/study/dataset/omrimage1\B84261310881023023_Omr01.jpg	1	992.3187809242552	23.637677464555757	0.3724489795918367
167	d:/study/dataset/omrimage1\B84261310881024020_Omr01.jpg	0	117.62306054866907	172.92725850684698	-1.0
168	d:/study/dataset/omrimage1\B84261310881024020_Omr01.jpg	0	22.476112651110906	57.05208872953178	-1.0
169	d:/study/dataset/omrimage1\B84261310881024020_Omr01.jpg	0	20.283205606661134	45.57840519816554	-1.0
170	d:/study/dataset/omrimage1\B84261310881024020_Omr01.jpg	0	16.165805731449915	62.013215437428244	-1.0
171	d:/study/dataset/omrimage1\B84261310881024020_Omr01.jpg	0	213.08625739825894	66.33547141713228	-1.0
172	d:/study/dataset/omrimage1\B84261310881024020_Omr01.jpg	1	680.8388423701807	7.209380303017917	2.8897005113221326
173	d:/study/dataset/omrimage1\B84261310881024020_Omr01.jpg	1	847.787970102348	7.173015743573987	2.8400292184075964
174	d:/study/dataset/omrimage1\B84261310881024020_Omr01.jpg	1	797.6839831652183	7.291388999548161	2.8444119795471146
175	d:/study/dataset/omrimage1\B84261310881024020_Omr01.jpg	0	8.676920176537294	44.298231717906454	-1.0
176	d:/study/dataset/omrimage1\B84261310881024020_Omr01.jpg	0	9.438934990241219	15.343886152134246	-1.0
177	d:/study/dataset/omrimage1\B84261310881024020_Omr01.jpg	0	11.41384685371238	10.49223110593009	-1.0
178	d:/study/dataset/omrimage1\B84261310881024020_Omr01.jpg	1	405.6598682316875	23.103582194198406	0.4081632653061224
179	d:/study/dataset/omrimage1\B84261310881024020_Omr01.jpg	1	719.7893823716769	23.122676386294604	0.4081632653061224
180	d:/study/dataset/omrimage1\B84261310881024020_Omr01.jpg	1	1032.937638216243	23.08425119126077	0.3112244897959183
181	d:/study/dataset/omrimage1\B84261310881026022_Omr01.jpg	0	106.69078173085914	126.97777511005943	-1.0
182	d:/study/dataset/omrimage1\B84261310881026022_Omr01.jpg	0	17.310298992932704	60.5704177813236	-1.0
183	d:/study/dataset/omrimage1\B84261310881026022_Omr01.jpg	0	23.13573586458097	48.78141596151015	-1.0
184	d:/study/dataset/omrimage1\B84261310881026022_Omr01.jpg	0	22.670421873224154	114.45794205128344	-1.0
185	d:/study/dataset/omrimage1\B84261310881026022_Omr01.jpg	1	396.8301593407115	32.61781530084441	2.8853177501826153
186	d:/study/dataset/omrimage1\B84261310881026022_Omr01.jpg	1	678.3447511459676	7.369016930271415	2.2498173849525203
187	d:/study/dataset/omrimage1\B84261310881026022_Omr01.jpg	1	812.4460477004637	7.387134691349367	2.7363038714390067
188	d:/study/dataset/omrimage1\B84261310881026022_Omr01.jpg	0	7.431587565924255	23.302807413128	-1.0
189	d:/study/dataset/omrimage1\B84261310881026022_Omr01.jpg	1	34.806395874178065	27.36550919953802	1.596938775510204
190	d:/study/dataset/omrimage1\B84261310881026022_Omr01.jpg	1	308.1646137922879	23.582681296724026	0.3112244897959183
191	d:/study/dataset/omrimage1\B84261310881026022_Omr01.jpg	1	608.3365905021249	23.36107437423132	0.3112244897959183
192	d:/study/dataset/omrimage1\B84261310881027023_Omr01.jpg	0	89.6323457265454	166.77346238266458	-1.0
193	d:/study/dataset/omrimage1\B84261310881027023_Omr01.jpg	0	17.918244676335913	82.43843301576783	-1.0
194	d:/study/dataset/omrimage1\B84261310881027023_Omr01.jpg	0	21.836962549689954	47.22689420224965	-1.0
195	d:/study/dataset/omrimage1\B84261310881027023_Omr01.jpg	0	43.21381994981788	142.90665389825296	-1.0
196	d:/study/dataset/omrimage1\B84261310881027023_Omr01.jpg	1	447.84433827371095	7.406839776629442	3.0606281957633312
197	d:/study/dataset/omrimage1\B84261310881027023_Omr01.jpg	1	722.4368502263653	7.440339774045977	2.444119795471147
198	d:/study/dataset/omrimage1\B84261310881027023_Omr01.jpg	1	822.0759483280882	7.40787096458244	3.1804236669101535
199	d:/study/dataset/omrimage1\B84261310881027023_Omr01.jpg	0	9.084048863254756	25.004999500099974	-1.0
200	d:/study/dataset/omrimage1\B84261310881027023_Omr01.jpg	0	29.609152301273333	18.146640656268875	-1.0
201	d:/study/dataset/omrimage1\B84261310881027023_Omr01.jpg	1	474.55998745548493	23.57965224510319	0.3469387755102041
202	d:/study/dataset/omrimage1\B84261310881027023_Omr01.jpg	1	771.5995449551535	23.59922603365956	0.24489795918367335
203	d:/study/dataset/omrimage1\B84261310881027023_Omr01.jpg	1	1068.9153955178117	23.57965224510319	0.24489795918367335
204	d:/study/dataset/omrimage1\B84261310881028020_Omr01.jpg	0	105.16825327684562	213.41072814853732	-1.0
205	d:/study/dataset/omrimage1\B84261310881028020_Omr01.jpg	0	21.867797720398297	52.96604897243139	-1.0
206	d:/study/dataset/omrimage1\B84261310881028020_Omr01.jpg	0	24.316329255117232	51.9335769876559	-1.0
207	d:/study/dataset/omrimage1\B84261310881028020_Omr01.jpg	0	16.348133307131295	82.81450485593011	-1.0
208	d:/study/dataset/omrimage1\B84261310881028020_Omr01.jpg	0	247.84275634546347	62.60690076531101	-1.0
209	d:/study/dataset/omrimage1\B84261310881028020_Omr01.jpg	1	722.2171468978395	7.119249309988011	2.6223520818115413
210	d:/study/dataset/omrimage1\B84261310881028020_Omr01.jpg	1	857.12164880582	7.13247288580644	2.655953250547845
211	d:/study/dataset/omrimage1\B84261310881028020_Omr01.jpg	1	777.4128054446332	7.161397205452198	2.655953250547845
212	d:/study/dataset/omrimage1\B84261310881028020_Omr01.jpg	0	11.837140702044561	20.373436702650906	-1.0
213	d:/study/dataset/omrimage1\B84261310881028020_Omr01.jpg	0	32.637053233250086	17.307859008874388	-1.0
214	d:/study/dataset/omrimage1\B84261310881028020_Omr01.jpg	1	512.9208818070775	23.34173803926943	0.39285714285714285
215	d:/study/dataset/omrimage1\B84261310881028020_Omr01.jpg	1	821.5869302149347	23.34173803926943	0.39285714285714285
216	d:/study/dataset/omrimage1\B84261310881028020_Omr01.jpg	1	1130.6864217699795	23.322166910211305	0.39285714285714285
217	d:/study/dataset/omrimage1\B84261310881030020_Omr01.jpg	0	67.37067323338422	140.51064016650128	-1.0
218	d:/study/dataset/omrimage1\B84261310881030020_Omr01.jpg	0	19.209590180342605	90.92646095485708	-1.0
219	d:/study/dataset/omrimage1\B84261310881030020_Omr01.jpg	0	27.111653597263963	99.75784430309228	-1.0
220	d:/study/dataset/omrimage1\B84261310881030020_Omr01.jpg	0	15.313188567591604	248.64932007749388	-1.0
221	d:/study/dataset/omrimage1\B84261310881030020_Omr01.jpg	1	311.7643582165291	7.5006249739605035	2.4660336011687365
222	d:/study/dataset/omrimage1\B84261310881030020_Omr01.jpg	1	605.4091307660118	7.091904251802019	2.3564645726807885
223	d:/study/dataset/omrimage1\B84261310881030020_Omr01.jpg	1	817.5104895534939	7.073443374251067	2.1650840029218408
224	d:/study/dataset/omrimage1\B84261310881030020_Omr01.jpg	0	11.55746944620664	26.017088401450476	-1.0
225	d:/study/dataset/omrimage1\B84261310881030020_Omr01.jpg	0	12.217200988769891	13.926399331411913	-1.0
226	d:/study/dataset/omrimage1\B84261310881030020_Omr01.jpg	1	349.08773363582975	23.637677464555757	0.2857142857142857
227	d:/study/dataset/omrimage1\B84261310881030020_Omr01.jpg	1	652.9039411735849	23.640699081482854	0.31122448979591827
228	d:/study/dataset/omrimage1\B84261310881030020_Omr01.jpg	1	956.4263850102369	23.640699081482854	0.20408163265306126
229	d:/study/dataset/omrimage1\B84261310881031021_Omr01.jpg	0	102.34289156156316	97.65326415435379	-1.0
230	d:/study/dataset/omrimage1\B84261310881031021_Omr01.jpg	0	21.374511243662223	44.96026443472906	-1.0
231	d:/study/dataset/omrimage1\B84261310881031021_Omr01.jpg	0	27.032181313374288	40.979344928574044	-1.0
232	d:/study/dataset/omrimage1\B84261310881031021_Omr01.jpg	0	47.35801747096132	142.46109497068633	-1.0
233	d:/study/dataset/omrimage1\B84261310881031021_Omr01.jpg	1	452.8180927711402	7.601827012837287	2.024835646457268
234	d:/study/dataset/omrimage1\B84261310881031021_Omr01.jpg	1	728.9433062514233	7.35631787717247	2.327246165084003
235	d:/study/dataset/omrimage1\B84261310881031021_Omr01.jpg	1	839.4734870295366	7.475892592268312	2.1738495252008767
236	d:/study/dataset/omrimage1\B84261310881031021_Omr01.jpg	0	11.065825488864352	24.910086244214707	-1.0
